Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes;
DAVRIGNY, Joseph; ; ; ;né à Paris. -76, rue de Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;336;Au vieux parc de Saint-Cloud;Fusain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DEBRAY, Eugène-Frédéric; ; ; ;né à Paris, -35, rue St-James, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;337;Effet de Neige;Etude; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DEGUERNE, Louis; ; ; ;né à Fleuré, par Écouché (Orne). 32, rue de la Fontaine, Cherbourg et à Fleuré par Écouché (Orne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;338;Le fort du Roule dans la brume, effet de matin, fin d'automne;;;;;;;;;;;;;;;;;;;;;;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;339;Le Vaux-Fleuri, à Granville (Manche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;340;A Marée basse dans l'avant-port de Granville (Manche);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;341;Le fort de la place Pléville, sur le port de Granville;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;342;La Falaise du Fourneau, près Saint (Manche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;343;La rue de Paris, à Granville (Manche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;344;A Saint-Nicolas, près Granville (Manche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;345;Navire en construction, à Villeneuve Garenne (Seine);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;346;Brick sur la Loire, dans Nantes;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELACOUR, Hippolyte; ; ; ; né à Paris. -Villeneuve Garenne (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;347;Falaises de Donville, près Granville (Manche);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DE LAUNAY, Auguste; ; ; ;né à Paris. -70, rue Daguerre; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;348;Plage normande;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DELAURIER, Albert-Melchior; ; ; ; né à Gournay (Seine-Inférieure). -Chevagnes (Allier); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;349;Avant la Fantasia;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;350;Le mystère de Pâques;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;351;Sujet poétique (quatre panneaux pour la décoration d'une chambre de jeune fille;;;;;;;;;;;;;;;;;;;;;;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;352;Avril;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;353;Juillet;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;354;Septembre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;355;Octobre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;356;Portrait dans un décor de soir;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;357;Les fiancées;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;358;Sur fond de brume;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DENIS, Maurice; ; ; ;né à Granville. -9, rue des Écuyers, à Saint; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;359;Stella Matutina;mosaïque de marbre (exécutée par M. L. Provost); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DERONDEL (Mlle), Narie; ; ; ;née à Bourg-la-Reine (Seine) 92, rue de la Mare, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;360;Etude de vieille paysanne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;361;Souvenir de Montargis;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;362;Sous bois, automne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;363;Cimetière;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;364;Chemin en Berry;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;365;Tannerie à Montargis;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;366;Le Puiseaux à Montargis;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESCHAMPS, Frédéric; ; ; ;né à Henrichemont. -Im passe du Maine, 18, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;367;La pêcherie à Montargis;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESLIENS (Mlle), Marie; ; ; ;née à Chavenon (Allier). 7, rue de Vaugirard, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;368;Jeune fille;Portrait; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESLIENS (Mlle), Marie; ; ; ;née à Chavenon (Allier). 7, rue de Vaugirard, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;369;Portrait de M. B..;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESLIENS (Mlle), Marie; ; ; ;née à Chavenon (Allier). 7, rue de Vaugirard, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;370;Jeune pierrot;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESLIENS (Mlle), Marie; ; ; ;née à Chavenon (Allier). 7, rue de Vaugirard, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;371;L'Hiver en Bourbonnais;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESPERELLE; ; ; ;né à Dupérelle. -4, rue Debrousse, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;372;Montmartre, à Orsay (Seine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESPERELLE; ; ; ;né à Dupérelle. -4, rue Debrousse, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;373;Le chemin du Guichet, à Lozère (Seine et;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESTABLE, Frédéric; ; ; ;né à Rethel (Ardennes(. -3, rue des Coutures-St-Gervais. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;374;Pont sur la Cure, à Arcy (Yonne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DESTABLE, Frédéric; ; ; ;né à Rethel (Ardennes(. -3, rue des Coutures-St-Gervais. Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;375;Bouquet d'aquarelles en trompe;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DEZOBRY, Arthur-Louis-Henri; ; ; ;né à Montmorency (Seine-et-Oise). -10 bis rue de Grétry, Montmo rency; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;376;L'allée de la Croix;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DEZOBRY, Arthur-Louis-Henri; ; ; ;né à Montmorency (Seine-et-Oise). -10 bis rue de Grétry, Montmo rency; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;377;Le vallon de Mouxy (Savoie;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DEZOBRY, Arthur-Louis-Henri; ; ; ;né à Montmorency (Seine-et-Oise). -10 bis rue de Grétry, Montmo rency; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;378;La clairière de Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DOUTRELEAU (Mme; ; ; ;d'Anistrinck-Agathe, née au château de la Vieuville (Ille-et-Vilaine). -6, passage Nollet, Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379;Pâtres en hiver;;;;;;;;;;;;;;;;;;;;;;;
DOUTRELEAU (Mme; ; ; ;d'Anistrinck-Agathe, née au château de la Vieuville (Ille-et-Vilaine). -6, passage Nollet, Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380;L'hirondelle;;;;;;;;;;;;;;;;;;;;;;;
DUFFAU, Pierre; ; ; ; né à Villeneuve-sur-Lot. -Castel Farèse, Villeneuve; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;381;Portrait;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFFAU, Pierre; ; ; ; né à Villeneuve-sur-Lot. -Castel Farèse, Villeneuve; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;382;Buveur de bière;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;383;Taureau furieux dans les prairies du Perche (Orne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;384;Le soir, départ du troupeau (vaches) prairies du Berri;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;385;Vaches dans la prairie du Moulin des Filles (Berri;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;386;Troupeau de vaches traversant l'étang de Villeneuve (Berri;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;387;La Bergère de la ferme des Ménardières (Sologne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;388;Pacage de Sologne au coucher du soleil;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;389;Les feux follets;Béranger Un soir, javais douze ans à peine, Egaré, couvert de sueur, Je vois de loin cette lueur. C'est la lampe de ma marraine Chez elle un gâteau m'attendant Je cours, je cours, l'âme ravie Un berger me crie imprudent La lumière par toi suivie Eclaire un bal de trépassés. Ainsi devait s'user ma vie  Follets dansez, dansez, dansez;;;;;;;;;;;;;;;;;;;;;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;390;Troupeau de moutons rentrant à la Ber gerie;Dessin à la plume; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUFOUR, Eljis; ; ; ; né à Mussy-sur-Seine (Aube; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;391;Moutons égarés;Dessin à la plume; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;392;Effet de neige. Clair de lune;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;393;Dégel;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;394;Neige à Montmartre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;395;Quai des Célestins;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;396;Effet de Neige. Crépuscule;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;397;Cour du Cloître. (Vézelay;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;398;Coin de cheminée;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;399;Givre;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;400;Etude sur la Morlande. Avallon;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DULAC, Charles; ; ; ;né à Paris. -61, rue Lepic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;401;Baie des Trépassés;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUMONT, Henri-Julien; ; ; ;né à Beauvais (Oise). 75, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;402;Dans la glace;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUMONT, Henri-Julien; ; ; ;né à Beauvais (Oise). 75, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;403;Etude;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUMONT, Henri-Julien; ; ; ;né à Beauvais (Oise). 75, boulevard de Clichy, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;404;Pivoines;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
DUMOULIN (Mlle), Alexandrine-Jenny; ; ; ;née à Paris, 5, rue d'Alsace (gare de l'Est; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;405;Vase de fleurs (d'après nature);faïence; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
